SSO_LCI,AE,AH,ng_LCI,steel
236.03965514111866,122.85153139369827,439.47004929822816,3392.538552340332,0.006071505376344086
199.9679157810972,124.51334861366597,410.50114681849226,2554.374021199842,0.005429326923076922
293.74873606427695,199.00223008947788,619.425207878985,5836.154267503001,0.008427611940298507
279.8405040809824,237.0835000140043,643.3624336120929,5235.140856765787,0.008009219858156027
193.46257387302987,175.94957369236266,461.93691991459286,2471.176320852623,0.005535784313725489
197.3034066221462,111.40174866427421,408.46457225520214,2532.8060824533873,0.005429326923076922
181.10920460475845,113.18380674306968,411.65061930380324,2334.039366193747,0.005455555555555555
167.83316505904352,100.87525481050568,387.45400536041103,2163.129142853825,0.005429326923076922
171.1358952958239,140.52576505674855,430.6860961427696,2212.227499585946,0.005535784313725489
167.23063531579652,151.56826858848405,431.5060761002565,2105.935438216252,0.005429326923076922
156.42576502212808,100.19183426179971,386.2000136121233,2068.8066122638425,0.005563054187192117
197.0125301943718,146.28524990466286,423.13096226732085,2495.044591955849,0.005429326923076922
239.90613722399715,166.73648744287587,447.07670660236977,3012.8370801439364,0.0054033492822966505
221.59547506682958,140.22882797263168,429.78838918566555,2803.7443381937624,0.0054033492822966505
193.46722408031957,167.98733117575935,427.87461627770114,2479.000634873648,0.005535784313725489
194.97690195330944,170.97648568299428,456.8774289998241,2444.7266327896828,0.005429326923076922
197.4043402528032,177.4480098640096,455.3812783212792,2457.0676353982967,0.0054033492822966505
195.95439523663947,159.59428979256975,433.69557596823336,2455.8712744543645,0.0054033492822966505
195.93422208858846,102.74137049711423,393.2381181470361,2511.044036151592,0.0054033492822966505
200.88970014019415,144.28102249990613,421.176840547683,2546.9844933030263,0.005429326923076922
203.35188862693153,141.1410191445884,423.19070633238744,2568.7778669651148,0.0054033492822966505
203.3488626547239,169.45442656175948,454.0050225266733,2541.133469540997,0.0054033492822966505
201.378450418845,118.0131174819484,381.3885384360496,2566.007074791523,0.0054033492822966505
